"Titulo","Key","Location","Pesqueria"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Salina Cruz; Villa de Tututepec de Melchor; San Pedro Mixtepec  Distr 22; Santa Maria Colotepec; Impulso a la Capitalizacion Pesquera y Acuicola","Oaxaca"," No Especificado"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Pedro Pochutla; San Pedro Mixtepec - Distr. 22; Santa Maria Colotepec; Santa Maria Tonameca; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Oaxaca","Atun"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Pedro Pochutla; Santa Maria Huatulco; Impulso a la Capitalizacion Pesquera y Acuicola","Oaxaca","ATUN A AMARILLA"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Pedro Mixtepec  Distr 22; Impulso a la Capitalizacion Pesquera y Acuicola","Oaxaca","BARRILETE"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Francisco del Mar; Juchitan de Zaragoza; San Dionisio del Mar; Impulso a la Capitalizacion Pesquera y Acuicola","Oaxaca","CAMARON"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Francisco del Mar; San Dionisio del Mar; San Agustin Chayuco; Villa de Tututepec de Melchor; Impulso a la Capitalizacion Pesquera y Acuicola","Oaxaca","CAMARON DE ESTERO"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Pedro Mixtepec - Distr. 22; Villa de Tututepec de Melchor Ocampo/San Pedro Tut; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos","Oaxaca","Escama"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Lucas Ojitlan; San Miguel Soyaltepec; San Pedro Ixeatlan; Juchitan de Zaragoza; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Oaxaca","Escama De Agua Dulce"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Santa Maria Huatulco; Juchitan de Zaragoza; Salina Cruz; San Dionisio del Mar; San Pedro Mixtepec - Distr. 22; Villa de Tututepec de Melchor Ocampo/San Pedro Tut; Santiago Pinotepa Nacional; San Pedro Pochutla; Santa Maria Colotepec; Santa Maria Tonameca; Santiago Jamiltepec; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Oaxaca","Escama Marina"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Dionisio del Mar; Modernizacion de Embarcaciones Pesqueras Menores","Oaxaca","Jaiba"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Dionisio del Mar; San Pedro Tapanatepec; Juchitan de Zaragoza; Impulso a la Capitalizacion Pesquera y Acuicola","Oaxaca","LISA"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Santa Maria Colotepec; Sustitucion de Motores Marinos Ecologicos","Oaxaca","Ostion"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Santa Maria Huatulco; Impulso a la Capitalizacion Pesquera y Acuicola","Oaxaca","OSTION"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Pedro Mixtepec - Distr. 22; Santa Maria Huatulco; Villa de Tututepec de Melchor Ocampo/San Pedro Tut; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos","Oaxaca","Ostion De Roca"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Santa Maria Huatulco; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Oaxaca","Pulpo"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Salina Cruz; San Pedro Mixtepec - Distr. 22; San Pedro Pochutla; Santa Maria Colotepec; Santa Maria Huatulco; Villa de Tututepec de Melchor Ocampo/San Pedro Tut; Santa Maria Tonameca; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Oaxaca","Tiburon"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Salina Cruz; San Pedro Pochutla; Impulso a la Capitalizacion Pesquera y Acuicola","Oaxaca","TIBURON"
"Beneficiarios de programa de Sustitucion de Motores en Oaxaca (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; San Pedro Mixtepec - Distr. 22; Santa Maria Colotepec; Santa Maria Huatulco; San Pedro Pochutla; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Oaxaca","Tunidos"
"Beneficiarios de programa de Sustitucion de Motores en Querétaro (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cadereyta de Montes; Impulso a la Capitalizacion Pesquera y Acuicola","Querétaro","TILAPIA"
"Beneficiarios de programa de Sustitucion de Motores en Querétaro (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Querétaro; Impulso a la Capitalizacion Pesquera y Acuicola","Querétaro","TILAPIA Y CARPA"
"Beneficiarios de programa de Sustitucion de Motores en Queretaro (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cadereyta de Montes; Queretaro; San Juan del Rio; Huimilpan; Colon; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Queretaro","Escama De Agua Dulce"
"Beneficiarios de programa de Sustitucion de Motores en Queretaro (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cadereyta de Montes; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Queretaro","Tilapia Y Carpa"
"Beneficiarios de programa de Sustitucion de Motores en Quintana Roo (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Othon P. Blanco; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Quintana Roo","Caracol"
"Beneficiarios de programa de Sustitucion de Motores en Quintana Roo (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Othon P. Blanco; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Quintana Roo","Caracol Pulpa"
"Beneficiarios de programa de Sustitucion de Motores en Quintana Roo (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cozumel; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Quintana Roo","Coral Negro"
"Beneficiarios de programa de Sustitucion de Motores en Quintana Roo (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Isla Mujeres; Lazaro Cardenas; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos","Quintana Roo","Escama"
"Beneficiarios de programa de Sustitucion de Motores en Quintana Roo (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Lazaro Cardenas; Isla Mujeres; Solidaridad; Benito Juarez; Othon P. Blanco; Tulum; Felipe Carrillo Puerto; Cozumel; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos","Quintana Roo","Escama Marina"
"Beneficiarios de programa de Sustitucion de Motores en Quintana Roo (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Isla Mujeres; Lazaro Cardenas; Benito Juarez; Solidaridad; Othon P. Blanco; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos","Quintana Roo","Langosta"
"Beneficiarios de programa de Sustitucion de Motores en Quintana Roo (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Lazaro Cardenas; Impulso a la Capitalizacion Pesquera y Acuicola","Quintana Roo","LANGOSTA"
"Beneficiarios de programa de Sustitucion de Motores en Quintana Roo (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Lazaro Cardenas; Benito Juarez; Cozumel; Isla Mujeres; Impulso a la Capitalizacion Pesquera y Acuicola","Quintana Roo","MERO"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa"," No Especificado"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Ahome; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sinaloa","Almeja"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","ALMEJA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guasave; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","ALMEJA PATA DE MULA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guasave; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","ALMEJA ROÑOSA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ahome; Guasave; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","BAQUETA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guasave; Ahome; Modernizacion de Embarcaciones Pesqueras Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Sustitucion de Motores Marinos Ecologicos; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sinaloa","Calamar"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guasave; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CALAMAR"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guasave; Ahome; Modernizacion de Embarcaciones Pesqueras Menores","Sinaloa","Calamar Gigante"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Angostura; Guasave; Navolato; Ahome; San Luis Río Colorado; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CALAMAR GIGANTE"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Elota; Escuinapa; Sustitucion de Motores Marinos Ecologicos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sinaloa","Callo De Hacha"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Guasave; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CAMARÓN"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Angostura; Escuinapa; Navolato; Culiacán; Guasave; Rosario; Ahome; El Fuerte.; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CAMARÓN DE ESTERO"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Rosario; Guasave; Modernizacion de Embarcaciones Pesqueras Menores","Sinaloa","Camarã“N De Estero"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guasave; Angostura; Escuinapa; Navolato; Ahome; El Fuerte; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CAMARON"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CAMARON AZUL"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Culiacan; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CAMARON DE ALTAMAR"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guasave; Ahome; Escuinapa; Culiacan; Navolato; Angostura; Rosario; Elota; Mazatlan; Fuerte. El; Sinaloa; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sinaloa","Camaron De Estero"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Rosario; Navolato; Culiacan; Angostura; Escuinapa; Guasave; Mazatlan; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CAMARON DE ESTERO"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ahome; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sinaloa","Camaron Siete Barbas"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Ahome; Guasave; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sinaloa","Camaron Y Escama Estuarina"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ahome; Guasave; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores","Sinaloa","Caracol"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CARACOL"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ahome; Modernizacion de Embarcaciones Pesqueras Menores","Sinaloa","Caracol Chino"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CARACOL CHINO"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Angostura; Culiacán; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CARACOL CHINO NEGRO"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CARACOL CHINO ROSA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CAZON"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Mazatlan; Navolato; San Ignacio; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","CURVINA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Culiacan; Angostura; Escuinapa; Guasave; Navolato; San Ignacio; Mazatlan; Ahome; Elota; Rosario; Cosala; Fuerte. El; Sinaloa; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sinaloa","Escama"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Cosala; Badiraguato; Elota; Culiacan; Mocorito; Sinaloa; Navolato; Ahome; Salvador Alvarado; Choix; San Ignacio; Fuerte. El; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sinaloa","Escama De Agua Dulce"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guasave; Navolato; Angostura; Ahome; El Fuerte; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","ESCAMA ESTUARINA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Ahome; Mazatlan; Culiacan; Escuinapa; Elota; Navolato; San Ignacio; Angostura; Guasave; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos","Sinaloa","Escama Marina"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","HUACHINANGO"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Guasave; Angostura; Ahome; Escuinapa; Culiacan; Fuerte. El; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Sustitucion de Motores Marinos Ecologicos","Sinaloa","Jaiba"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Navolato; Angostura; Guasave; Escuinapa; Culiacán; Culiacan; Ahome; Huatabampo; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","JAIBA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Mazatlan; San Ignacio; Modernizacion de Embarcaciones Pesqueras Menores; Sustitucion de Motores Marinos Ecologicos; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Proyecto Estrategico de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores; Proyecto de Sustitucion de Motores Fuera de Borda para Embarcaciones Menores","Sinaloa","Langosta"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Culiacán; Mazatlan; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","LANGOSTA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; El Fuerte.; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","LANGOSTINO"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Guasave; Mazatlan; Culiacan; Elota; Ahome; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","LISA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Mazatlán; Elota; Culiacán; Angostura; Ahome; Guasave; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","LISA LITORAL"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Mazatlan; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","LISETA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Mazatlán; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","LISETA O LEBRANCHA LITORAL"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Elota; Angostura; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","OSTIÓN"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Culiacán; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","OSTIÓN DE PLACER"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Culiacán; Elota; Impulso a la Capitalizacion Pesquera y Acuicola","Sinaloa","OSTIÓN DE ROCA"
"Beneficiarios de programa de Sustitucion de Motores en Sinaloa (2008-2016)","Pequena escala; Embarcaciones menores; Subsidio; MotorM 4 tiempos; 115 HP; fuera de borda; Elota; Culiacan; Modernizacion de Embarcaciones Menores y Artes de Pesca Selectivos; Modernizacion de Embarcaciones Pesqueras Menores","Sinaloa","Ostion"
