Institution,Collection type,Collection responsible(s),Collection,Basis of record,Collector,Fecha,Collecting date,Catalog Number,Another catalog number,Sex,Preparation,Status,Life stage,Specimen count,Last modification,Expedition,Cruise number,Vessel,Site station,Replicate,Collection method,Continent,Country,State/Province,County,Ocean,Sea/Gulf,River basin,Bay/Sound,Determinator(s),Validation date,Date identified,Type status,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Scientific name,Species authorship,Infraspecific epithet,Infra species authorship,Classify system,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Elva Escobar,1987,,ICML:DHLEB:OGMEX I.1.55.340,,,,,,180,,OGMEX I,1,B/O Justo Sierra,55,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Elva Escobar,,3/19/87,,"Actinopterigio,Mojarra,",Animalia,Chordata,Actinopterygii,Perciformes,GerreidaeŒæ,Eucinostomus,,Eucinostomus,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Elva Escobar,1987,,ICML:DHLEB:OGMEX I.1.55.459,,,,,,8,,OGMEX I,1,B/O Justo Sierra,55,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Elva Escobar,,3/19/87,,"Actinopterigio,Lenguado,",Animalia,Chordata,Actinopterygii,Pleuronectiformes,ParalichthyidaeŒæ,Syacium,,Syacium,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Elva Escobar,1987,,ICML:DHLEB:OGMEX I.1.55.577,,,,,,2,,OGMEX I,1,B/O Justo Sierra,55,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Elva Escobar,,3/19/87,,"Actinopterigio,Escorpií_n,",Animalia,Chordata,Actinopterygii,Scorpaeniformes,ScorpaenidaeŒæ,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Elva Escobar,1987,,ICML:DHLEB:OGMEX I.1.55.586,,,,,,2,,OGMEX I,1,B/O Justo Sierra,55,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Elva Escobar,,3/19/87,,"Elasmobranquio,Tiburí_n martillo,",Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Sphyrnidae,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Elva Escobar,1987,,ICML:DHLEB:OGMEX I.1.55.93,,,,,,1,,OGMEX I,1,B/O Justo Sierra,55,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Elva Escobar,,3/19/87,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia dorsalis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Elva Escobar,1987,,ICML:DHLEB:OGMEX I.1.55.98,,,,,,3,,OGMEX I,1,B/O Justo Sierra,55,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Elva Escobar,,3/19/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus duorarum,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.56.256,,,,,,1,,OGMEX I,1,B/O Justo Sierra,56,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/19/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,,Rimapenaeus similis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.56.323,,,,,,15,,OGMEX I,1,B/O Justo Sierra,56,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/19/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Collodes,,Collodes,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.56.349,,,,,,1,,OGMEX I,1,B/O Justo Sierra,56,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/19/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Aethridae,Hepatus,,Hepatus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.56.422,,,,,,3,,OGMEX I,1,B/O Justo Sierra,56,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/19/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,,Portunus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.56.520,,,,,,11,,OGMEX I,1,B/O Justo Sierra,56,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/19/87,,"Actinopterigio,Mojarra,",Animalia,Chordata,Actinopterygii,Perciformes,GerreidaeŒæ,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.56.551,,,,,,1,,OGMEX I,1,B/O Justo Sierra,56,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/19/87,,"Actinopterigio,Brí_tula,",Animalia,Chordata,Actinopterygii,Ophidiiformes,OphidiidaeŒæ,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.56.555,,,,,,1,,OGMEX I,1,B/O Justo Sierra,56,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/19/87,,"Cofre,Actinopterigio,",Animalia,Chordata,Actinopterygii,Tetraodontiformes,OstraciidaeŒæ,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.56.577,,,,,,2,,OGMEX I,1,B/O Justo Sierra,56,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/19/87,,"Actinopterigio,Escorpií_n,",Animalia,Chordata,Actinopterygii,Scorpaeniformes,ScorpaenidaeŒæ,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.56.98,,,,,,99,,OGMEX I,1,B/O Justo Sierra,56,,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/19/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus duorarum,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Verí_nica Aguilar,1987,,ICML:DHLEB:OGMEX I.1.57.314,,,,,,2,,OGMEX I,1,B/O Justo Sierra,57,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,Verí_nica Aguilar,,3/18/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,,Calappa,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Verí_nica Aguilar,1987,,ICML:DHLEB:OGMEX I.1.57.323,,,,,,6,,OGMEX I,1,B/O Justo Sierra,57,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,Verí_nica Aguilar,,3/18/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Collodes,,Collodes,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Verí_nica Aguilar,1987,,ICML:DHLEB:OGMEX I.1.57.349,,,,,,2,,OGMEX I,1,B/O Justo Sierra,57,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,Verí_nica Aguilar,,3/18/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Aethridae,Hepatus,,Hepatus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Verí_nica Aguilar,1987,,ICML:DHLEB:OGMEX I.1.57.398,,,,,,1,,OGMEX I,1,B/O Justo Sierra,57,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,Verí_nica Aguilar,,3/18/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Parthenope,,Parthenope,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Verí_nica Aguilar,1987,,ICML:DHLEB:OGMEX I.1.57.520,,,,,,111,,OGMEX I,1,B/O Justo Sierra,57,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,Verí_nica Aguilar,,3/18/87,,"Actinopterigio,Mojarra,",Animalia,Chordata,Actinopterygii,Perciformes,GerreidaeŒæ,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Verí_nica Aguilar,1987,,ICML:DHLEB:OGMEX I.1.57.530,,,,,,6,,OGMEX I,1,B/O Justo Sierra,57,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,Verí_nica Aguilar,,3/18/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Verí_nica Aguilar,1987,,ICML:DHLEB:OGMEX I.1.57.98,,,,,,41,,OGMEX I,1,B/O Justo Sierra,57,,Red de arrastre,America,Mexico,Campeche,Champotí_n,Atlantico,Golfo de Mexico,,,Verí_nica Aguilar,,3/18/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus duorarum,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.58.323,,,,,,10,,OGMEX I,1,B/O Justo Sierra,58,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/18/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Collodes,,Collodes,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX I.1.58.434,,,,,,1,,OGMEX I,1,B/O Justo Sierra,58,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,3/18/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Raninidae,Raninoides,,Raninoides,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.157,,,,,,6,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Anasimus,,Anasimus latus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.188,,,,,,1,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Leiolambrus,,Leiolambrus nitidus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.285,,,,,,4,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Langostino,Animalia,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Solenocera,,Solenocera vioscai,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.357,,,,,,6,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Iliacantha,,Iliacantha,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.39,,,,,,46,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus aztecus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.401,,,,,,123,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,,Penaeus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.408,,,,,,1,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Pilumnidae,Pilumnus,,Pilumnus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.434,,,,,,4,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Raninidae,Raninoides,,Raninoides,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.49,,,,,,11,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia brevirostris,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.51,,,,,,2,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia burkenroadi,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.13.57,,,,,,21,,OGMEX II,2,B/O Justo Sierra,13,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,"Molusco,Bivalvo,",Animalia,Mollusca,Bivalvia,Veneroida,VeneridaeŒæ,Mercenaria,,Mercenaria campechiensis,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.17.259,,,,,,1,,OGMEX II,2,B/O Justo Sierra,17,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Achelous,,Achelous spinicarpus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.17.39,,,,,,51,,OGMEX II,2,B/O Justo Sierra,17,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus aztecus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.17.582,,,,,,1,,OGMEX II,2,B/O Justo Sierra,17,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Alvarado,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,"Actinopterigio,Lenguado,",Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.19.132,,,,,,4,,OGMEX II,2,B/O Justo Sierra,19,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,San Andrí©s Tuxtla,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Platylambrus,,Platylambrus granulatus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.19.157,,,,,,13,,OGMEX II,2,B/O Justo Sierra,19,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,San Andrí©s Tuxtla,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Anasimus,,Anasimus latus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.19.164,,,,,,16,,OGMEX II,2,B/O Justo Sierra,19,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,San Andrí©s Tuxtla,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Iliacantha,,Iliacantha liodactylus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.19.188,,,,,,4,,OGMEX II,2,B/O Justo Sierra,19,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,San Andrí©s Tuxtla,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Leiolambrus,,Leiolambrus nitidus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.19.256,,,,,,4,,OGMEX II,2,B/O Justo Sierra,19,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,San Andrí©s Tuxtla,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,,Rimapenaeus similis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.19.259,,,,,,21,,OGMEX II,2,B/O Justo Sierra,19,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,San Andrí©s Tuxtla,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Achelous,,Achelous spinicarpus,,,No especificado,No especificado,",,,,,,,,,,"
