"","V1","V1","V1"
"7987","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7988","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7989","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7990","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7991","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7992","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7993","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7994","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7995","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7996","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7997","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7998","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"7999","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8000","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8001","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8002","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8003","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8004","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8005","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8006","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8007","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8008","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8009","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8010","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8011","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8012","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8013","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8014","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8015","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8016","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8017","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8018","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8019","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8020","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8021","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8022","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8023","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8024","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8025","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8026","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8027","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8028","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8029","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8030","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8031","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8032","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8033","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8034","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8035","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8036","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8037","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8038","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8039","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8040","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8041","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8042","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8043","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8044","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8045","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8046","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8047","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8048","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8049","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8050","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8051","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8052","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8053","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8054","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8055","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8056","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8057","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8058","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8059","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8060","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8061","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8062","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8063","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8064","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8065","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8066","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8067","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8068","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8069","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8070","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8071","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8072","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8073","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8074","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8075","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8076","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8077","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8078","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8079","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8080","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8081","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8082","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8083","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8084","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8085","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8086","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8087","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8088","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8089","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8090","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8091","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8092","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8093","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8094","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8095","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8096","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8097","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8098","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8099","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8100","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8101","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8102","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8103","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8104","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8105","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8106","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8107","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8108","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8109","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8110","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8111","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8112","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8113","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8114","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8115","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8116","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8117","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8118","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8119","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8120","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8121","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8122","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8123","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8124","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8125","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8126","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8127","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8128","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8129","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8130","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8131","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8132","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8133","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8134","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8135","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8136","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8137","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8138","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8139","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8140","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8141","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8142","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8143","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8144","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8145","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8146","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8147","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8148","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8149","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8150","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8151","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8152","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8153","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8154","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8155","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8156","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8157","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8158","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8159","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8160","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8161","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8162","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8163","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8164","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8165","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8166","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8167","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8168","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8169","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8170","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8171","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8172","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8173","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8174","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8175","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8176","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8177","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8178","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8179","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8180","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8181","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8182","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8183","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8184","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8185","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8186","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8187","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8188","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8189","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8190","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8191","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8192","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8193","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8194","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8195","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8196","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8197","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8198","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8199","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8200","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8201","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8202","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8203","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8204","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8205","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8206","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8207","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8208","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8209","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8210","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8211","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8212","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8213","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8214","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8215","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8216","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8217","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8218","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8219","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8220","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8221","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8222","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8223","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8224","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8225","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8226","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8227","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8228","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8229","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8230","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8231","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8232","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8233","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8234","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8235","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8236","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8237","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8238","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8239","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8240","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8241","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8242","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8243","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8244","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8245","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8246","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8247","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8248","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8249","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8250","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8251","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8252","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8253","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8254","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8255","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8256","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8257","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8258","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8259","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8260","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8261","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8262","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8263","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8264","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8265","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8266","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8267","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8268","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8269","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8270","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8271","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8272","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8273","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8274","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8275","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8276","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8277","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8278","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8279","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8280","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8281","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8282","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8283","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8284","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8285","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8286","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8287","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8288","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8289","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8290","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8291","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8292","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8293","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8294","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8295","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8296","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8297","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8298","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8299","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8300","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8301","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8302","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8303","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8304","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8305","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8306","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8307","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8308","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8309","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8310","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8311","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8312","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8313","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8314","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8315","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8316","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8317","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8318","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8319","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8320","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8321","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8322","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8323","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8324","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8325","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8326","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8327","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8328","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8329","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8330","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8331","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8332","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8333","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8334","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8335","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8336","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8337","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8338","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8339","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8340","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8341","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8342","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8343","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8344","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8345","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8346","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8347","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8348","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8349","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8350","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8351","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8352","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8353","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8354","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8355","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8356","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8357","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8358","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8359","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8360","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8361","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8362","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8363","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8364","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8365","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8366","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8367","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8368","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8369","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8370","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8371","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8372","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8373","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"8374","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
