NOMBRE_ESTADO,CLAVE_OFICINA,NOMBRE_OFICINA,TIPO_AVISO,FECHA_AVISO,MES_CORTE,ANO_CORTE,PERIODO_INICIO,PERIODO_FIN,NOMBRE_PRINCIPAL,CLAVE_ESPECIE,NOMBRE_ESPECIE,PESO_DESEMBARCADO,PESO_VIVO,PRECIO,VALOR,LITORAL
JALISCO,1404,GUADALAJARA,COSECHA,12/31/15,DICIEMBRE,2015,12/31/15,12/31/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,863.00,863.00,50.00,"43,150.00",PACIFICO
JALISCO,1404,GUADALAJARA,COSECHA,12/31/16,DICIEMBRE,2016,12/31/16,12/31/16,CAMARON,1781435H,CAMARON BLANCO DE CULTIVO ENT. FCO.,"2,000.00","2,000.00",100.00,"200,000.00",PACIFICO
JALISCO,1404,GUADALAJARA,COSECHA,12/31/16,DICIEMBRE,2016,12/31/16,12/31/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"30,000.00","30,000.00",33.00,"990,000.00",PACIFICO
JALISCO,1404,GUADALAJARA,COSECHA,12/31/16,DICIEMBRE,2016,12/31/16,12/31/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"40,000.00","40,000.00",37.00,"1,480,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,1/1/14,ENERO,2014,1/1/14,1/1/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,178.00,178.00,70.00,"12,460.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,2/1/14,FEBRERO,2014,2/1/14,2/1/14,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,100.00,100.00,65.00,"6,500.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,2/1/14,FEBRERO,2014,2/1/14,2/1/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,500.00","1,500.00",45.00,"67,500.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,2/1/16,FEBRERO,2016,2/1/16,2/1/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,50.00,50.00,35.00,"1,750.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/1/12,FEBRERO,2012,3/1/12,3/1/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,141.00,141.00,70.00,"9,870.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/1/12,FEBRERO,2012,3/1/12,3/1/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,396.00,396.00,35.00,"13,860.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/1/12,FEBRERO,2012,3/1/12,3/1/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,407.00,407.00,70.00,"28,490.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/1/12,FEBRERO,2012,3/1/12,3/1/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,943.00,943.00,50.00,"47,150.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/1/15,FEBRERO,2015,3/1/15,3/1/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,500.00,500.00,90.00,"45,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,OTRAS,7340235H,ANCAS DE RANA TORO,30.00,30.00,290.00,"8,700.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/1/16,FEBRERO,2016,3/1/16,3/1/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,80.00,80.00,35.00,"2,800.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"2,640.00","2,640.00",14.00,"36,960.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,OTRAS,7341431H,RANA TORO DE CULTIVO ENT. FCA.,60.00,60.00,185.00,"11,100.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,540.00,540.00,75.00,"40,500.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,600.00","1,600.00",70.00,"112,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/1/16,ABRIL,2016,4/1/16,4/1/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,500.00,500.00,80.00,"40,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/1/16,ABRIL,2016,4/1/16,4/1/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,280.00,280.00,85.00,"23,800.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/1/17,ABRIL,2017,4/1/17,4/1/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"3,040.00","3,040.00",80.00,"243,200.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,5/1/15,ABRIL,2015,5/1/15,5/1/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,223.00,223.00,85.00,"18,955.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,6/1/12,JUNIO,2012,6/1/12,6/1/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"5,000.00","5,000.00",30.00,"150,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,6/1/15,MAYO,2015,6/1/15,6/1/15,OTRAS,7321433H,RANA DE CULTIVO ENT. FCA.,323.00,323.00,250.00,"80,750.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,6/1/15,JUNIO,2015,6/1/15,6/1/15,OTRAS,7341431H,RANA TORO DE CULTIVO ENT. FCA.,720.00,720.00,160.00,"115,200.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,6/1/15,JUNIO,2015,6/1/15,6/1/15,OTRAS,7341431H,RANA TORO DE CULTIVO ENT. FCA.,480.00,480.00,160.00,"76,800.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/1/17,JUNIO,2017,6/1/17,6/1/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,180.00","1,180.00",45.00,"53,100.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,7/1/13,JUNIO,2013,7/1/13,7/1/13,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,200.00","1,200.00",45.00,"54,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,7/1/13,JUNIO,2013,7/1/13,7/1/13,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,30.00,30.00,60.00,"1,800.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,7/1/16,JUNIO,2016,7/1/16,7/1/16,TRUCHA,8921439H,TRUCHA DE CULTIVO ENT. FCA.,"3,000.00","3,000.00",65.00,"195,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/2/12,ENERO,2012,1/2/12,1/2/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,225.00,225.00,55.00,"12,375.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/2/12,ENERO,2012,1/2/12,1/2/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,225.00,225.00,55.00,"12,375.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/2/12,ENERO,2012,1/2/12,1/2/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,900.00","2,900.00",45.00,"130,500.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/2/16,ENERO,2016,1/2/16,1/2/16,TRUCHA,8923238H,TRUCHA DE CULTIVO VIVA,700.00,700.00,80.00,"56,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/2/15,FEBRERO,2015,3/2/15,3/2/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,680.00,680.00,90.00,"61,200.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/2/16,MARZO,2016,3/2/16,3/2/16,TRUCHA,8923238H,TRUCHA DE CULTIVO VIVA,"2,000.00","2,000.00",70.00,"140,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/2/16,MARZO,2016,3/2/16,3/2/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,234.00,234.00,80.00,"18,720.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/2/17,FEBRERO,2017,3/2/17,3/2/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,600.00,600.00,55.00,"33,000.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,4/2/12,MARZO,2012,4/2/12,4/2/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,200.00,220.00,33.00,"6,600.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/2/12,MARZO,2012,4/2/12,4/2/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,156.00,156.00,50.00,"7,800.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/2/12,MARZO,2012,4/2/12,4/2/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,176.00,176.00,45.00,"7,920.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/2/12,MARZO,2012,4/2/12,4/2/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,91.00,91.00,70.00,"6,370.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/2/13,ABRIL,2013,4/2/13,4/2/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,500.00","2,500.00",65.00,"162,500.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,4/2/17,MARZO,2017,4/2/17,4/2/17,OTRAS,7321433H,RANA DE CULTIVO ENT. FCA.,200.00,200.00,290.00,"58,000.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,5/2/12,MAYO,2012,5/2/12,5/2/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"3,000.00","3,300.00",32.00,"96,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,5/2/12,MAYO,2012,5/2/12,5/2/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,420.00,420.00,45.00,"18,900.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,5/2/12,MAYO,2012,5/2/12,5/2/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,800.00,800.00,70.00,"56,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/2/17,MAYO,2017,5/2/17,5/2/17,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,871.00","1,871.00",80.00,"149,680.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/2/14,JUNIO,2014,6/2/14,6/2/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"3,970.00","3,970.00",81.00,"321,570.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/2/14,JUNIO,2014,6/2/14,6/2/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,50.00,50.00,75.00,"3,750.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/2/14,JUNIO,2014,6/2/14,6/2/14,TRUCHA,8951735H,TRUCHA ARCO-IRIS DE CULTIVO FILETE DE,102.00,204.00,250.00,"25,500.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/2/14,JUNIO,2014,6/2/14,6/2/14,TRUCHA,8951735H,TRUCHA ARCO-IRIS DE CULTIVO FILETE DE,260.00,520.00,150.00,"39,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/2/14,JUNIO,2014,6/2/14,6/2/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,11.00,11.00,90.00,990.00,PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/2/14,JUNIO,2014,6/2/14,6/2/14,TRUCHA,8951738H,TRUCHA ARCO-IRIS SALMONADA DE CULTIVO FILETE DE,337.00,674.00,170.00,"57,290.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/2/14,JUNIO,2014,6/2/14,6/2/14,TRUCHA,8951634H,TRUCHA ARCO-IRIS DE CULTIVO DESV. FCA.,24.00,26.40,90.00,"2,160.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/2/15,MAYO,2015,6/2/15,6/2/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",90.00,"90,000.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,6/2/16,JUNIO,2016,6/2/16,6/2/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,807.00","2,807.00",65.00,"182,455.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,1/3/12,ENERO,2012,1/3/12,1/3/12,BAGRE,0751637H,BAGRE DE CANAL DE CULTIVO DESV. FCO.,"2,450.00","2,695.00",32.00,"78,400.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,1/3/12,ENERO,2012,1/3/12,1/3/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"3,500.00","3,850.00",30.00,"105,000.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,1/3/12,ENERO,2012,1/3/12,1/3/12,BAGRE,0751637H,BAGRE DE CANAL DE CULTIVO DESV. FCO.,400.00,440.00,32.00,"12,800.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,2/3/14,FEBRERO,2014,2/3/14,2/3/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,715.00,715.00,70.00,"50,050.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,3/3/12,FEBRERO,2012,3/3/12,3/3/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",30.00,"30,000.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,3/3/12,FEBRERO,2012,3/3/12,3/3/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"1,000.00","1,100.00",30.00,"30,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/3/14,MARZO,2014,3/3/14,3/3/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,800.00,800.00,45.00,"36,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/3/14,MARZO,2014,3/3/14,3/3/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,000.00","2,000.00",80.00,"160,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/3/14,MARZO,2014,3/3/14,3/3/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,200.00","1,200.00",75.00,"90,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/3/17,FEBRERO,2017,3/3/17,3/3/17,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"3,000.00","3,300.00",50.00,"150,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/3/13,ABRIL,2013,4/3/13,4/3/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,004.00","1,004.00",55.00,"55,220.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,4/3/17,MARZO,2017,4/3/17,4/3/17,OTRAS,7321433H,RANA DE CULTIVO ENT. FCA.,800.00,800.00,93.00,"74,400.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,4/3/17,MARZO,2017,4/3/17,4/3/17,OTRAS,7321433H,RANA DE CULTIVO ENT. FCA.,300.00,300.00,93.00,"27,900.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,4/3/17,MARZO,2017,4/3/17,4/3/17,OTRAS,7321433H,RANA DE CULTIVO ENT. FCA.,80.00,80.00,180.00,"14,400.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/3/17,ABRIL,2017,4/3/17,4/3/17,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,500.00,550.00,60.00,"30,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/3/17,MAYO,2017,5/3/17,5/3/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,480.00,480.00,80.00,"38,400.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,6/3/13,MAYO,2013,6/3/13,6/3/13,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"3,500.00","3,850.00",50.00,"175,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/3/13,MAYO,2013,6/3/13,6/3/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"8,580.00","8,580.00",69.00,"592,020.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,6/3/16,JUNIO,2016,6/3/16,6/3/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"50,000.00","50,000.00",35.00,"1,750,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/3/16,JUNIO,2016,6/3/16,6/3/16,TRUCHA,8923238H,TRUCHA DE CULTIVO VIVA,"8,086.00","8,086.00",81.00,"654,966.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/4/12,ENERO,2012,1/4/12,1/4/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,563.00,563.00,45.00,"25,335.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/4/13,ENERO,2013,1/4/13,1/4/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,30.00,30.00,55.00,"1,650.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,1/4/16,ENERO,2016,1/4/16,1/4/16,TRUCHA,8923238H,TRUCHA DE CULTIVO VIVA,"8,731.00","8,731.00",75.00,"654,825.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,2/4/14,FEBRERO,2014,2/4/14,2/4/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"40,000.00","40,000.00",34.00,"1,360,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,2/4/16,FEBRERO,2016,2/4/16,2/4/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,198.00,198.00,80.00,"15,840.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,3/4/13,ABRIL,2013,3/4/13,3/4/13,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,684.50,684.50,50.00,"34,225.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/4/15,FEBRERO,2015,3/4/15,3/4/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,290.00,290.00,90.00,"26,100.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/4/15,FEBRERO,2015,3/4/15,3/4/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,500.00,500.00,100.00,"50,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/4/15,FEBRERO,2015,3/4/15,3/4/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,377.00,377.00,90.00,"33,930.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/4/15,FEBRERO,2015,3/4/15,3/4/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,400.00","1,400.00",80.00,"112,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/4/16,MARZO,2016,3/4/16,3/4/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,150.00,150.00,100.00,"15,000.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,3/4/16,MARZO,2016,3/4/16,3/4/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"50,000.00","50,000.00",35.00,"1,750,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/4/16,MARZO,2016,3/4/16,3/4/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,650.00,650.00,80.00,"52,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/4/12,MARZO,2012,4/4/12,4/4/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,251.00,251.00,50.00,"12,550.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/4/12,MARZO,2012,4/4/12,4/4/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,146.00,146.00,50.00,"7,300.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,4/4/12,ABRIL,2012,4/4/12,4/4/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,500.00","1,500.00",39.00,"58,500.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/4/12,MARZO,2012,4/4/12,4/4/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,110.00,110.00,50.00,"5,500.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/4/13,ABRIL,2013,4/4/13,4/4/13,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,211.00","1,211.00",45.00,"54,495.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/4/14,ABRIL,2014,4/4/14,4/4/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,145.00,145.00,80.00,"11,600.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/4/16,ABRIL,2016,4/4/16,4/4/16,TRUCHA,8923238H,TRUCHA DE CULTIVO VIVA,"3,200.00","3,200.00",62.00,"198,400.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,5/4/16,MAYO,2016,5/4/16,5/4/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,500.00,500.00,80.00,"40,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/4/13,JUNIO,2013,6/4/13,6/4/13,OTRAS,7321433H,RANA DE CULTIVO ENT. FCA.,180.00,180.00,75.00,"13,500.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/4/15,MAYO,2015,6/4/15,6/4/15,TRUCHA,8921439H,TRUCHA DE CULTIVO ENT. FCA.,"1,764.00","1,764.00",65.00,"114,660.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/5/12,ENERO,2012,1/5/12,1/5/12,OTRAS,7341431H,RANA TORO DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",70.00,"70,000.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,2/5/15,ENERO,2015,2/5/15,2/5/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,652.00","1,652.00",50.00,"82,600.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,2/5/16,FEBRERO,2016,2/5/16,2/5/16,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"60,000.00","66,000.00",33.00,"1,980,000.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,3/5/12,MARZO,2012,3/5/12,3/5/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,360.00,396.00,33.00,"11,880.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,4/5/12,ABRIL,2012,4/5/12,4/5/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,500.00","1,500.00",39.00,"58,500.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,300.00,300.00,60.00,"18,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,150.00,150.00,60.00,"9,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,400.00,400.00,60.00,"24,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,300.00,300.00,60.00,"18,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,250.00,250.00,60.00,"15,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,400.00,400.00,60.00,"24,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/5/17,JUNIO,2017,6/5/17,6/5/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,500.00,500.00,60.00,"30,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/6/12,MARZO,2012,3/6/12,3/6/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"3,000.00","3,000.00",60.00,"180,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/6/12,MARZO,2012,3/6/12,3/6/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",70.00,"70,000.00",PACIFICO
