"","V1","V1","V1"
"9310","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9311","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9312","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9313","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9314","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9315","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9316","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9317","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9318","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9319","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9320","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9321","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9322","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9323","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9324","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9325","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9326","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9327","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9328","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9329","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9330","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9331","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9332","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9333","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9334","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9335","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9336","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9337","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9338","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9339","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9340","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9341","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9342","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9343","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9344","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9345","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9346","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9347","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9348","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9349","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9350","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9351","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9352","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9353","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9354","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9355","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9356","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9357","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9358","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9359","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9360","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9361","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9362","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9363","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9364","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9365","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9366","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9367","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9368","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9369","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9370","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9371","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9372","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9373","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9374","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9375","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9376","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9377","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9378","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9379","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9380","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9381","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9382","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9383","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9384","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9385","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9386","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9387","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9388","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9389","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9390","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9391","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9392","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9393","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9394","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9395","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9396","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9397","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9398","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9399","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9400","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9401","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9402","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9403","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9404","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9405","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9406","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9407","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9408","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9409","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9410","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9411","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9412","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9413","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9414","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9415","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9416","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9417","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9418","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9419","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9420","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9421","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9422","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9423","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9424","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9425","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9426","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9427","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9428","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9429","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9430","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9431","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9432","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9433","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9434","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9435","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9436","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9437","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9438","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9439","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9440","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9441","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9442","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9443","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9444","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9445","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9446","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9447","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9448","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9449","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9450","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9451","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9452","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9453","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9454","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9455","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9456","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9457","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9458","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9459","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9460","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9461","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9462","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9463","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9464","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9465","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9466","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9467","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9468","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9469","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9470","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9471","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9472","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9473","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9474","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9475","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9476","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9477","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9478","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9479","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9480","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9481","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9482","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9483","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9484","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9485","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9486","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9487","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9488","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9489","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9490","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9491","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9492","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9493","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9494","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9495","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9496","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9497","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9498","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9499","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9500","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9501","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9502","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9503","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9504","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9505","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9506","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9507","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9508","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9509","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9510","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9511","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9512","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9513","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9514","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9515","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9516","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9517","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9518","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9519","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9520","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9521","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9522","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9523","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9524","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9525","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9526","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9527","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9528","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9529","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9530","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9531","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9532","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9533","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9534","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9535","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9536","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9537","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9538","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9539","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9540","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9541","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9542","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9543","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9544","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9545","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9546","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9547","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9548","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9549","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9550","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9551","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9552","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9553","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9554","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9555","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9556","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9557","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9558","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9559","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9560","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9561","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9562","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9563","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9564","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9565","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9566","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9567","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9568","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9569","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9570","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9571","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9572","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9573","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9574","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9575","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9576","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9577","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9578","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9579","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9580","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9581","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9582","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9583","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9584","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9585","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9586","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9587","Puebla","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9588","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9589","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9590","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9591","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9592","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9593","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9594","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9595","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9596","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9597","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9598","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9599","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9600","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9601","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9602","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9603","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9604","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9605","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9606","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9607","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9608","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9609","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9610","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9611","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9612","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9613","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9614","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9615","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9616","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9617","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9618","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9619","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9620","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9621","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9622","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9623","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9624","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9625","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9626","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9627","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9628","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9629","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9630","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9631","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9632","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9633","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9634","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9635","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9636","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9637","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9638","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9639","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9640","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9641","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9642","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9643","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9644","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9645","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9646","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9647","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9648","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9649","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9650","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9651","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9652","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9653","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9654","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9655","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9656","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9657","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9658","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9659","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9660","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9661","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9662","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9663","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9664","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9665","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9666","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9667","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9668","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9669","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9670","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9671","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9672","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9673","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9674","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9675","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9676","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9677","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9678","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9679","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9680","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9681","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9682","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9683","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9684","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9685","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9686","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9687","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9688","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9689","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9690","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9691","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9692","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9693","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
"9694","Queretaro","Freshwater/Terrestrial","Freshwater/Terrestrial"
